modelName,score,rmse,spendTime,executionTime(s),startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
rmseBeyond8,225.12716674804688,15.004218629387365,87.06555438041687,2022/06/17 20:37:14,2021-05-10,2021-05-24,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,275.8739013671875,16.609439836011735,87.24407052993773,2022/06/17 20:38:44,2021-05-24,2021-06-07,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,95.7462158203125,9.785005044663547,89.11276865005493,2022/06/17 20:40:17,2021-06-07,2021-06-22,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,185.0098876953125,13.601816173509931,88.93167805671692,2022/06/17 20:41:49,2021-06-22,2021-07-06,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,181.5248107910156,13.473103115916887,89.36321234703064,2022/06/17 20:43:23,2021-07-06,2021-07-20,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,82.75501251220703,9.096984778820174,91.9267120361328,2022/06/17 20:44:58,2021-07-20,2021-08-03,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,1183.351806640625,34.39988202599635,92.05522179603577,2022/06/17 20:46:34,2021-08-03,2021-08-17,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,243.1609344482422,15.593626228779705,93.186945438385,2022/06/17 20:48:11,2021-08-17,2021-08-31,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,835.0947265625,28.898022185309035,92.27615356445312,2022/06/17 20:49:46,2021-08-31,2021-09-14,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,174.90286254882812,13.225112953325072,93.53123307228088,2022/06/17 20:51:23,2021-09-14,2021-09-30,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,203.1046295166016,14.251494769149305,100.4905035495758,2022/06/17 20:53:07,2021-09-30,2021-10-17,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_4_07700.h5,16.6219482421875,4.077004578570804,95.68233752250671,2022/06/17 20:54:47,2021-10-17,2021-10-31,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_6_78085.h5,45.98012924194336,6.780851498801472,96.00265455245972,2022/06/17 20:56:26,2021-10-31,2021-11-14,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_5_94107.h5,35.296504974365234,5.941077452715433,98.59931993484496,2022/06/17 20:58:08,2021-11-14,2021-11-28,200,17,100,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
