CMDLINE C:\Users\Vivian\anaconda3\python.exe .\package\Step-1_ANN_Two.py
MEM 831.316406 1655278998.9491
MEM 831.316406 1655278999.0579
MEM 831.316406 1655278999.1682
MEM 831.316406 1655278999.2774
MEM 831.316406 1655278999.3859
MEM 831.316406 1655278999.4949
MEM 831.316406 1655278999.6032
MEM 831.316406 1655278999.7123
MEM 831.316406 1655278999.8200
MEM 831.316406 1655278999.9295
MEM 831.316406 1655279000.0402
MEM 831.316406 1655279000.1478
MEM 831.316406 1655279000.2579
MEM 831.316406 1655279000.3678
MEM 831.570312 1655279000.4771
MEM 831.570312 1655279000.5856
MEM 831.570312 1655279000.6959
MEM 831.570312 1655279000.8045
MEM 831.570312 1655279000.9138
MEM 831.570312 1655279001.0232
MEM 831.570312 1655279001.1319
MEM 831.570312 1655279001.2405
MEM 831.570312 1655279001.3500
MEM 831.570312 1655279001.4587
MEM 831.570312 1655279001.5675
MEM 831.570312 1655279001.6752
MEM 831.570312 1655279001.7845
MEM 831.570312 1655279001.8952
MEM 831.570312 1655279002.0049
MEM 831.570312 1655279002.1151
MEM 831.824219 1655279002.2261
MEM 831.824219 1655279002.3343
MEM 831.824219 1655279002.4422
MEM 831.824219 1655279002.5508
MEM 831.824219 1655279002.6584
MEM 831.824219 1655279002.7669
MEM 831.824219 1655279002.8743
MEM 831.824219 1655279002.9828
MEM 831.824219 1655279003.0916
MEM 831.824219 1655279003.2009
MEM 831.824219 1655279003.3112
MEM 831.824219 1655279003.4210
MEM 831.824219 1655279003.5293
MEM 831.824219 1655279003.6384
MEM 831.824219 1655279003.7478
MEM 831.824219 1655279003.8571
MEM 831.824219 1655279003.9666
MEM 832.078125 1655279004.0763
MEM 832.078125 1655279004.1872
MEM 832.332031 1655279004.2960
MEM 832.332031 1655279004.4057
MEM 832.332031 1655279004.5138
MEM 832.332031 1655279004.6232
MEM 832.332031 1655279004.7313
MEM 832.332031 1655279004.8387
MEM 832.332031 1655279004.9475
MEM 832.332031 1655279005.0557
MEM 832.332031 1655279005.1652
MEM 832.332031 1655279005.2745
MEM 832.332031 1655279005.3825
MEM 832.332031 1655279005.4929
MEM 832.332031 1655279005.6020
MEM 832.332031 1655279005.7097
MEM 832.332031 1655279005.8162
MEM 832.585938 1655279005.9256
MEM 832.585938 1655279006.0351
MEM 832.585938 1655279006.1432
MEM 832.585938 1655279006.2517
MEM 832.585938 1655279006.3607
MEM 832.839844 1655279006.4705
MEM 832.839844 1655279006.5801
MEM 832.839844 1655279006.6892
MEM 832.839844 1655279006.8000
MEM 832.839844 1655279006.9097
MEM 832.839844 1655279007.0187
MEM 832.839844 1655279007.1254
MEM 832.839844 1655279007.2358
MEM 832.839844 1655279007.3452
MEM 832.839844 1655279007.4539
MEM 832.839844 1655279007.5630
MEM 833.093750 1655279007.6710
MEM 833.093750 1655279007.7807
MEM 833.093750 1655279007.8885
MEM 833.093750 1655279007.9982
MEM 833.093750 1655279008.1082
MEM 833.093750 1655279008.2179
MEM 833.093750 1655279008.3254
MEM 833.093750 1655279008.4357
MEM 833.347656 1655279008.5453
MEM 833.347656 1655279008.6538
MEM 833.347656 1655279008.7635
MEM 833.347656 1655279008.8702
MEM 833.347656 1655279008.9782
MEM 833.347656 1655279009.0861
MEM 833.601562 1655279009.1969
MEM 833.601562 1655279009.3066
MEM 833.855469 1655279009.4155
MEM 833.855469 1655279009.5248
MEM 833.855469 1655279009.6346
MEM 833.855469 1655279009.7429
MEM 833.855469 1655279009.8541
MEM 833.855469 1655279009.9626
MEM 833.855469 1655279010.0715
MEM 833.855469 1655279010.1789
MEM 833.855469 1655279010.2889
MEM 833.855469 1655279010.3981
MEM 834.109375 1655279010.5078
MEM 834.109375 1655279010.6166
MEM 834.109375 1655279010.7283
MEM 834.109375 1655279010.8370
MEM 834.109375 1655279010.9468
MEM 834.109375 1655279011.0557
MEM 834.109375 1655279011.1644
MEM 834.363281 1655279011.2747
MEM 834.363281 1655279011.3844
MEM 834.363281 1655279011.4933
MEM 834.363281 1655279011.6041
MEM 834.363281 1655279011.7151
MEM 834.363281 1655279011.8233
MEM 834.363281 1655279011.9318
MEM 834.363281 1655279012.0413
MEM 834.363281 1655279012.1497
MEM 834.363281 1655279012.2594
MEM 834.363281 1655279012.3684
MEM 834.363281 1655279012.4764
MEM 834.363281 1655279012.5856
MEM 834.363281 1655279012.6954
MEM 834.363281 1655279012.8040
MEM 834.363281 1655279012.9128
MEM 834.363281 1655279013.0210
MEM 834.617188 1655279013.1292
MEM 834.617188 1655279013.2387
MEM 834.617188 1655279013.3489
MEM 834.617188 1655279013.4570
MEM 834.617188 1655279013.5651
MEM 834.617188 1655279013.6746
MEM 834.617188 1655279013.7833
MEM 834.617188 1655279013.8927
MEM 834.617188 1655279014.0037
MEM 834.617188 1655279014.1132
MEM 834.617188 1655279014.2218
MEM 834.617188 1655279014.3294
MEM 834.617188 1655279014.4390
MEM 834.871094 1655279014.5476
MEM 834.871094 1655279014.6566
MEM 835.125000 1655279014.7664
MEM 835.125000 1655279014.8750
MEM 835.386719 1655279014.9841
MEM 835.386719 1655279015.0935
MEM 835.386719 1655279015.2025
MEM 835.386719 1655279015.3113
MEM 835.386719 1655279015.4205
MEM 835.386719 1655279015.5309
MEM 835.386719 1655279015.6413
MEM 835.386719 1655279015.7511
MEM 835.386719 1655279015.8613
MEM 835.386719 1655279015.9720
MEM 835.386719 1655279016.0805
MEM 835.386719 1655279016.1907
MEM 835.386719 1655279016.3002
MEM 835.386719 1655279016.4097
MEM 835.386719 1655279016.5195
MEM 835.386719 1655279016.6298
MEM 835.386719 1655279016.7392
MEM 835.640625 1655279016.8484
MEM 835.640625 1655279016.9581
MEM 835.640625 1655279017.0673
MEM 835.640625 1655279017.1765
MEM 835.640625 1655279017.2854
MEM 835.640625 1655279017.3940
MEM 835.640625 1655279017.5036
MEM 835.640625 1655279017.6131
MEM 835.640625 1655279017.7239
MEM 835.640625 1655279017.8328
MEM 835.640625 1655279017.9403
MEM 835.640625 1655279018.0507
MEM 835.640625 1655279018.1588
MEM 835.640625 1655279018.2670
MEM 835.640625 1655279018.3772
MEM 835.640625 1655279018.4881
MEM 835.640625 1655279018.5983
MEM 835.894531 1655279018.7083
MEM 835.894531 1655279018.8171
MEM 835.894531 1655279018.9265
MEM 835.894531 1655279019.0356
MEM 835.894531 1655279019.1454
MEM 835.894531 1655279019.2547
MEM 835.894531 1655279019.3635
MEM 835.894531 1655279019.4723
MEM 835.894531 1655279019.5800
MEM 835.894531 1655279019.6887
MEM 835.894531 1655279019.7980
MEM 835.894531 1655279019.9066
MEM 835.894531 1655279020.0167
MEM 835.894531 1655279020.1266
MEM 835.894531 1655279020.2369
MEM 835.894531 1655279020.3453
MEM 835.894531 1655279020.4532
MEM 836.148438 1655279020.5626
MEM 836.148438 1655279020.6719
MEM 836.148438 1655279020.7827
MEM 836.402344 1655279020.8907
MEM 836.402344 1655279021.0010
MEM 836.402344 1655279021.1104
MEM 836.402344 1655279021.2193
MEM 836.402344 1655279021.3278
MEM 836.402344 1655279021.4359
MEM 836.402344 1655279021.5443
MEM 836.402344 1655279021.6531
MEM 836.402344 1655279021.7630
MEM 836.402344 1655279021.8732
MEM 836.402344 1655279021.9815
MEM 836.402344 1655279022.0897
MEM 836.402344 1655279022.1993
MEM 836.402344 1655279022.3103
MEM 836.656250 1655279022.4211
MEM 836.656250 1655279022.5305
MEM 836.656250 1655279022.6393
MEM 836.656250 1655279022.7487
MEM 836.656250 1655279022.8583
MEM 836.656250 1655279022.9674
MEM 836.910156 1655279023.0764
MEM 836.910156 1655279023.1850
MEM 836.910156 1655279023.2945
MEM 836.910156 1655279023.4035
MEM 836.910156 1655279023.5119
MEM 836.910156 1655279023.6198
MEM 836.910156 1655279023.7282
MEM 836.910156 1655279023.8372
MEM 836.910156 1655279023.9453
MEM 837.164062 1655279024.0535
MEM 837.164062 1655279024.1621
MEM 837.164062 1655279024.2723
MEM 837.417969 1655279024.3820
MEM 837.417969 1655279024.4912
MEM 837.417969 1655279024.6009
MEM 837.417969 1655279024.7116
MEM 837.417969 1655279024.8210
MEM 837.417969 1655279024.9308
MEM 837.417969 1655279025.0392
MEM 837.417969 1655279025.1487
MEM 837.417969 1655279025.2588
MEM 837.417969 1655279025.3682
MEM 837.417969 1655279025.4773
MEM 837.417969 1655279025.5866
MEM 837.417969 1655279025.6960
MEM 837.417969 1655279025.8050
MEM 837.417969 1655279025.9157
MEM 837.417969 1655279026.0258
MEM 837.417969 1655279026.1353
MEM 837.925781 1655279026.2430
MEM 837.925781 1655279026.3512
MEM 837.925781 1655279026.4594
MEM 837.925781 1655279026.5695
MEM 837.925781 1655279026.6798
MEM 837.925781 1655279026.7903
MEM 838.179688 1655279026.8987
MEM 838.179688 1655279027.0076
MEM 838.179688 1655279027.1182
MEM 838.179688 1655279027.2275
MEM 838.179688 1655279027.3369
MEM 838.179688 1655279027.4457
MEM 838.179688 1655279027.5555
MEM 838.179688 1655279027.6662
MEM 838.179688 1655279027.7737
MEM 838.179688 1655279027.8828
MEM 838.179688 1655279027.9913
MEM 838.179688 1655279028.1002
MEM 838.433594 1655279028.2099
MEM 838.433594 1655279028.3190
MEM 838.433594 1655279028.4295
MEM 838.433594 1655279028.5381
MEM 838.433594 1655279028.6472
MEM 838.433594 1655279028.7575
MEM 838.433594 1655279028.8674
MEM 838.433594 1655279028.9750
MEM 838.433594 1655279029.0862
MEM 838.433594 1655279029.1964
MEM 838.433594 1655279029.3060
MEM 838.433594 1655279029.4147
MEM 838.433594 1655279029.5233
MEM 838.433594 1655279029.6319
MEM 838.433594 1655279029.7413
MEM 838.433594 1655279029.8509
MEM 838.433594 1655279029.9609
MEM 838.687500 1655279030.0715
MEM 838.687500 1655279030.1813
MEM 838.687500 1655279030.2917
MEM 838.687500 1655279030.4015
MEM 838.687500 1655279030.5094
MEM 838.687500 1655279030.6180
MEM 838.687500 1655279030.7266
MEM 838.687500 1655279030.8362
MEM 838.687500 1655279030.9447
MEM 838.687500 1655279031.0539
MEM 838.687500 1655279031.1628
MEM 838.687500 1655279031.2718
MEM 838.687500 1655279031.3815
MEM 838.687500 1655279031.4905
MEM 838.687500 1655279031.5987
MEM 838.687500 1655279031.7078
MEM 838.687500 1655279031.8158
MEM 838.941406 1655279031.9260
