CMDLINE C:\Users\Vivian\anaconda3\python.exe .\package\Step-1_ANN_Two_Reconstruct.py
MEM 1143.718750 1655295116.8358
MEM 1143.718750 1655295116.9448
MEM 1143.718750 1655295117.0537
MEM 1143.718750 1655295117.1637
MEM 1143.718750 1655295117.2704
MEM 1143.972656 1655295117.3788
MEM 1143.972656 1655295117.4895
MEM 1143.972656 1655295117.5980
MEM 1144.226562 1655295117.7066
MEM 1144.226562 1655295117.8143
MEM 1144.226562 1655295117.9215
MEM 1144.226562 1655295118.0320
MEM 1144.226562 1655295118.1404
MEM 1144.480469 1655295118.2484
MEM 1144.480469 1655295118.3558
MEM 1144.480469 1655295118.4652
MEM 1144.480469 1655295118.5742
MEM 1144.480469 1655295118.6823
MEM 1144.480469 1655295118.7915
MEM 1144.480469 1655295118.9012
MEM 1144.480469 1655295119.0101
MEM 1144.734375 1655295119.1189
MEM 1144.734375 1655295119.2257
MEM 1144.734375 1655295119.3351
MEM 1144.734375 1655295119.4444
MEM 1144.734375 1655295119.5522
MEM 1144.734375 1655295119.6618
MEM 1144.734375 1655295119.7699
MEM 1144.734375 1655295119.8786
MEM 1144.734375 1655295119.9864
MEM 1144.734375 1655295120.0945
MEM 1144.734375 1655295120.2026
MEM 1144.734375 1655295120.3128
MEM 1144.734375 1655295120.4200
MEM 1144.734375 1655295120.5287
MEM 1144.734375 1655295120.6354
MEM 1144.734375 1655295120.7428
MEM 1144.734375 1655295120.8515
MEM 1144.734375 1655295120.9614
MEM 1144.988281 1655295121.0692
MEM 1144.988281 1655295121.1776
MEM 1144.988281 1655295121.2867
MEM 1144.988281 1655295121.3942
MEM 1144.988281 1655295121.5059
MEM 1144.988281 1655295121.6146
MEM 1144.988281 1655295121.7247
MEM 1144.988281 1655295121.8351
MEM 1144.988281 1655295121.9444
MEM 1145.242188 1655295122.0541
MEM 1145.242188 1655295122.1644
MEM 1145.242188 1655295122.2724
MEM 1145.242188 1655295122.3824
MEM 1145.242188 1655295122.4910
MEM 1145.242188 1655295122.5999
MEM 1145.242188 1655295122.7066
MEM 1145.242188 1655295122.8157
MEM 1145.750000 1655295122.9257
MEM 1145.750000 1655295123.0350
MEM 1145.750000 1655295123.1434
MEM 1145.750000 1655295123.2535
MEM 1145.750000 1655295123.3630
MEM 1145.750000 1655295123.4711
MEM 1145.750000 1655295123.5782
MEM 1145.750000 1655295123.6870
MEM 1145.750000 1655295123.7936
MEM 1145.750000 1655295123.9014
MEM 1145.750000 1655295124.0110
MEM 1145.750000 1655295124.1228
MEM 1145.750000 1655295124.2305
MEM 1145.750000 1655295124.3387
MEM 1145.750000 1655295124.4504
MEM 1145.750000 1655295124.5601
MEM 1145.750000 1655295124.6678
MEM 1146.003906 1655295124.7767
MEM 1146.003906 1655295124.8850
MEM 1146.003906 1655295124.9944
MEM 1146.003906 1655295125.1024
MEM 1146.003906 1655295125.2124
MEM 1146.003906 1655295125.3215
MEM 1146.003906 1655295125.4292
MEM 1146.003906 1655295125.5378
MEM 1146.003906 1655295125.6471
MEM 1146.257812 1655295125.7555
MEM 1146.257812 1655295125.8638
MEM 1146.257812 1655295125.9736
MEM 1146.257812 1655295126.0822
MEM 1146.257812 1655295126.1909
MEM 1146.257812 1655295126.3001
MEM 1146.257812 1655295126.4084
MEM 1146.257812 1655295126.5177
MEM 1146.511719 1655295126.6282
MEM 1146.511719 1655295126.7376
MEM 1146.511719 1655295126.8468
MEM 1146.511719 1655295126.9565
MEM 1146.511719 1655295127.0653
MEM 1146.511719 1655295127.1725
MEM 1146.511719 1655295127.2802
MEM 1146.511719 1655295127.3876
MEM 1146.511719 1655295127.4971
MEM 1146.511719 1655295127.6050
MEM 1146.511719 1655295127.7153
MEM 1146.511719 1655295127.8235
MEM 1146.511719 1655295127.9331
MEM 1146.511719 1655295128.0419
MEM 1146.511719 1655295128.1492
MEM 1146.511719 1655295128.2565
MEM 1146.511719 1655295128.3655
MEM 1146.765625 1655295128.4738
MEM 1146.765625 1655295128.5826
MEM 1146.765625 1655295128.6891
MEM 1146.765625 1655295128.7970
MEM 1146.765625 1655295128.9048
MEM 1146.765625 1655295129.0138
MEM 1146.765625 1655295129.1222
MEM 1146.765625 1655295129.2319
MEM 1146.765625 1655295129.3396
MEM 1146.765625 1655295129.4500
MEM 1146.765625 1655295129.5584
MEM 1146.765625 1655295129.6668
MEM 1146.765625 1655295129.7749
MEM 1146.765625 1655295129.8846
MEM 1146.765625 1655295129.9947
MEM 1146.765625 1655295130.1034
MEM 1146.765625 1655295130.2121
MEM 1146.765625 1655295130.3189
MEM 1147.019531 1655295130.4281
MEM 1147.019531 1655295130.5374
MEM 1147.019531 1655295130.6471
MEM 1147.019531 1655295130.7556
MEM 1147.019531 1655295130.8644
MEM 1147.019531 1655295130.9734
MEM 1147.019531 1655295131.0814
MEM 1147.019531 1655295131.1898
MEM 1147.019531 1655295131.2981
MEM 1147.019531 1655295131.4052
MEM 1147.019531 1655295131.5132
MEM 1147.019531 1655295131.6235
MEM 1147.019531 1655295131.7317
MEM 1147.019531 1655295131.8395
MEM 1147.019531 1655295131.9492
MEM 1147.019531 1655295132.0574
MEM 1147.019531 1655295132.1666
MEM 1147.019531 1655295132.2755
MEM 1147.273438 1655295132.3834
MEM 1147.273438 1655295132.4936
MEM 1147.527344 1655295132.6050
MEM 1147.527344 1655295132.7142
MEM 1147.527344 1655295132.8236
MEM 1147.527344 1655295132.9314
MEM 1147.527344 1655295133.0412
MEM 1147.527344 1655295133.1494
MEM 1147.527344 1655295133.2580
MEM 1147.527344 1655295133.3673
MEM 1147.527344 1655295133.4742
MEM 1147.527344 1655295133.5898
MEM 1147.527344 1655295133.7034
MEM 1147.527344 1655295133.8110
MEM 1147.527344 1655295133.9196
MEM 1147.527344 1655295134.0284
MEM 1147.527344 1655295134.1379
MEM 1147.781250 1655295134.2477
MEM 1148.035156 1655295134.3557
MEM 1148.035156 1655295134.4652
MEM 1148.035156 1655295134.5733
MEM 1148.035156 1655295134.6827
MEM 1148.035156 1655295134.7911
MEM 1148.035156 1655295134.8993
MEM 1148.035156 1655295135.0089
MEM 1148.289062 1655295135.1188
MEM 1148.289062 1655295135.2267
MEM 1148.289062 1655295135.3358
MEM 1148.289062 1655295135.4453
MEM 1148.289062 1655295135.5525
MEM 1148.289062 1655295135.6591
MEM 1148.289062 1655295135.7687
MEM 1148.289062 1655295135.8774
MEM 1148.289062 1655295135.9870
MEM 1148.542969 1655295136.0965
MEM 1148.542969 1655295136.2054
MEM 1148.542969 1655295136.3136
MEM 1148.542969 1655295136.4223
MEM 1148.542969 1655295136.5306
MEM 1148.542969 1655295136.6417
MEM 1148.542969 1655295136.7501
MEM 1148.542969 1655295136.8572
MEM 1148.542969 1655295136.9649
MEM 1148.542969 1655295137.0745
MEM 1148.542969 1655295137.1853
MEM 1148.542969 1655295137.2946
MEM 1148.542969 1655295137.4029
MEM 1148.542969 1655295137.5115
MEM 1148.542969 1655295137.6214
MEM 1148.542969 1655295137.7282
MEM 1148.542969 1655295137.8352
MEM 1148.796875 1655295137.9409
MEM 1148.796875 1655295138.0483
MEM 1148.796875 1655295138.1570
MEM 1148.796875 1655295138.2677
MEM 1148.796875 1655295138.3760
MEM 1148.796875 1655295138.4850
MEM 1148.796875 1655295138.5925
MEM 1148.796875 1655295138.7014
MEM 1148.796875 1655295138.8092
MEM 1148.796875 1655295138.9183
MEM 1148.796875 1655295139.0266
MEM 1148.796875 1655295139.1356
MEM 1148.796875 1655295139.2449
MEM 1148.796875 1655295139.3535
MEM 1148.796875 1655295139.4625
MEM 1149.050781 1655295139.5709
MEM 1149.050781 1655295139.6808
MEM 1149.304688 1655295139.7891
MEM 1149.304688 1655295139.8966
MEM 1149.304688 1655295140.0053
MEM 1149.304688 1655295140.1140
MEM 1149.304688 1655295140.2238
MEM 1149.304688 1655295140.3326
MEM 1149.558594 1655295140.4403
MEM 1149.558594 1655295140.5492
MEM 1149.558594 1655295140.6574
MEM 1149.558594 1655295140.7656
MEM 1149.558594 1655295140.8738
MEM 1149.558594 1655295140.9823
MEM 1149.558594 1655295141.0904
MEM 1149.558594 1655295141.1995
MEM 1149.558594 1655295141.3069
MEM 1149.558594 1655295141.4154
MEM 1149.558594 1655295141.5242
MEM 1149.812500 1655295141.6316
MEM 1149.812500 1655295141.7373
MEM 1149.812500 1655295141.8451
MEM 1149.812500 1655295141.9538
MEM 1149.812500 1655295142.0625
MEM 1150.066406 1655295142.1707
MEM 1150.066406 1655295142.2780
MEM 1150.066406 1655295142.3867
MEM 1150.320312 1655295142.4950
MEM 1150.320312 1655295142.6038
MEM 1150.320312 1655295142.7132
MEM 1150.320312 1655295142.8228
MEM 1150.320312 1655295142.9315
MEM 1150.320312 1655295143.0388
MEM 1150.320312 1655295143.1463
MEM 1150.320312 1655295143.2570
MEM 1150.320312 1655295143.3666
MEM 1150.320312 1655295143.4740
MEM 1150.320312 1655295143.5816
MEM 1150.574219 1655295143.6906
MEM 1150.574219 1655295143.7996
MEM 1150.574219 1655295143.9089
MEM 1150.574219 1655295144.0180
MEM 1150.574219 1655295144.1269
MEM 1150.574219 1655295144.2343
MEM 1150.574219 1655295144.3437
MEM 1150.574219 1655295144.4530
MEM 1150.574219 1655295144.5610
MEM 1150.574219 1655295144.6711
MEM 1150.574219 1655295144.7789
MEM 1150.574219 1655295144.8868
MEM 1150.574219 1655295144.9965
MEM 1150.574219 1655295145.1046
MEM 1150.574219 1655295145.2131
MEM 1150.574219 1655295145.3230
MEM 1150.574219 1655295145.4317
MEM 1150.828125 1655295145.5396
MEM 1150.828125 1655295145.6487
MEM 1150.828125 1655295145.7573
MEM 1150.828125 1655295145.8664
MEM 1150.828125 1655295145.9770
MEM 1150.828125 1655295146.0862
MEM 1150.828125 1655295146.1942
MEM 1150.828125 1655295146.3017
MEM 1150.828125 1655295146.4100
MEM 1150.828125 1655295146.5197
MEM 1150.828125 1655295146.6282
MEM 1150.828125 1655295146.7367
MEM 1150.828125 1655295146.8453
MEM 1150.828125 1655295146.9533
MEM 1150.828125 1655295147.0613
MEM 1150.828125 1655295147.1686
MEM 1150.828125 1655295147.2780
MEM 1151.335938 1655295147.3866
MEM 1151.335938 1655295147.4961
MEM 1151.335938 1655295147.6061
MEM 1151.335938 1655295147.7154
MEM 1151.335938 1655295147.8242
MEM 1151.335938 1655295147.9328
MEM 1151.335938 1655295148.0425
MEM 1151.335938 1655295148.1523
MEM 1151.335938 1655295148.2605
MEM 1151.335938 1655295148.3722
MEM 1151.335938 1655295148.4790
MEM 1151.335938 1655295148.5888
MEM 1151.335938 1655295148.6987
MEM 1151.335938 1655295148.8081
MEM 1151.335938 1655295148.9158
MEM 1151.335938 1655295149.0252
MEM 1151.589844 1655295149.1350
MEM 1151.589844 1655295149.2439
MEM 1151.589844 1655295149.3524
MEM 1151.589844 1655295149.4607
MEM 1151.589844 1655295149.5690
MEM 1151.589844 1655295149.6761
MEM 1151.589844 1655295149.7839
MEM 1151.589844 1655295149.8924
MEM 1151.589844 1655295150.0009
MEM 1151.589844 1655295150.1097
MEM 1151.589844 1655295150.2185
MEM 1151.589844 1655295150.3268
MEM 1151.589844 1655295150.4361
MEM 1151.589844 1655295150.5466
MEM 1151.589844 1655295150.6571
MEM 1151.589844 1655295150.7664
MEM 1151.589844 1655295150.8749
MEM 1151.843750 1655295150.9843
MEM 1151.843750 1655295151.0932
MEM 1151.843750 1655295151.2032
MEM 1152.097656 1655295151.3127
MEM 1152.097656 1655295151.4204
MEM 1152.097656 1655295151.5289
MEM 1152.097656 1655295151.6376
MEM 1152.097656 1655295151.7464
MEM 1152.097656 1655295151.8543
MEM 1152.097656 1655295151.9642
MEM 1152.097656 1655295152.0735
MEM 1152.097656 1655295152.1812
MEM 1152.097656 1655295152.2894
MEM 1152.097656 1655295152.3967
MEM 1152.097656 1655295152.5056
MEM 1152.097656 1655295152.6148
MEM 1152.097656 1655295152.7232
MEM 1152.351562 1655295152.8339
MEM 1152.351562 1655295152.9432
MEM 1152.351562 1655295153.0511
MEM 1152.351562 1655295153.1600
MEM 1152.351562 1655295153.2699
MEM 1152.351562 1655295153.3784
MEM 1152.351562 1655295153.4861
MEM 1152.351562 1655295153.5942
MEM 1152.351562 1655295153.7045
MEM 1152.351562 1655295153.8134
MEM 1152.351562 1655295153.9223
MEM 1152.351562 1655295154.0317
MEM 1152.351562 1655295154.1406
MEM 1152.351562 1655295154.2495
MEM 1152.351562 1655295154.3582
MEM 1152.351562 1655295154.4664
MEM 1152.351562 1655295154.5756
MEM 1152.605469 1655295154.6827
MEM 1152.605469 1655295154.7901
MEM 1152.605469 1655295154.8986
MEM 1152.859375 1655295155.0071
MEM 1152.859375 1655295155.1148
MEM 1152.859375 1655295155.2238
MEM 1152.859375 1655295155.3338
MEM 1152.859375 1655295155.4435
MEM 1152.859375 1655295155.5526
MEM 1152.859375 1655295155.6621
MEM 1152.859375 1655295155.7708
MEM 1152.859375 1655295155.8806
MEM 1152.859375 1655295155.9889
MEM 1152.859375 1655295156.0988
MEM 1152.859375 1655295156.2080
MEM 1152.859375 1655295156.3155
MEM 1152.859375 1655295156.4227
MEM 1153.113281 1655295156.5304
MEM 1153.113281 1655295156.6371
MEM 1153.113281 1655295156.7474
MEM 1153.113281 1655295156.8550
MEM 1153.113281 1655295156.9638
MEM 1153.113281 1655295157.0736
MEM 1153.113281 1655295157.1827
MEM 1153.113281 1655295157.2923
MEM 1153.113281 1655295157.4020
MEM 1153.113281 1655295157.5108
MEM 1153.113281 1655295157.6201
MEM 1153.113281 1655295157.7289
MEM 1153.113281 1655295157.8372
MEM 1153.113281 1655295157.9460
MEM 1153.113281 1655295158.0544
MEM 1153.113281 1655295158.1628
MEM 1153.113281 1655295158.2734
MEM 1153.367188 1655295158.3828
MEM 1153.367188 1655295158.4909
MEM 1153.367188 1655295158.6003
MEM 1153.367188 1655295158.7102
MEM 1153.367188 1655295158.8201
MEM 1153.367188 1655295158.9284
MEM 1153.367188 1655295159.0376
MEM 1153.367188 1655295159.1448
MEM 1153.367188 1655295159.2544
MEM 1153.367188 1655295159.3632
MEM 1153.367188 1655295159.4739
MEM 1153.367188 1655295159.5820
MEM 1153.367188 1655295159.6931
MEM 1153.367188 1655295159.8029
MEM 1153.367188 1655295159.9109
MEM 1153.367188 1655295160.0210
MEM 1153.367188 1655295160.1288
MEM 1153.621094 1655295160.2382
MEM 1153.621094 1655295160.3487
MEM 1153.621094 1655295160.4564
MEM 1153.875000 1655295160.5659
MEM 1153.875000 1655295160.6751
MEM 1153.875000 1655295160.7834
MEM 1153.875000 1655295160.8919
MEM 1153.875000 1655295161.0017
MEM 1153.875000 1655295161.1101
MEM 1153.875000 1655295161.2181
MEM 1153.875000 1655295161.3279
MEM 1153.875000 1655295161.4374
MEM 1153.875000 1655295161.5463
MEM 1153.875000 1655295161.6545
MEM 1153.875000 1655295161.7633
MEM 1153.875000 1655295161.8737
MEM 1154.128906 1655295161.9808
MEM 1154.128906 1655295162.0914
MEM 1154.128906 1655295162.2009
MEM 1154.382812 1655295162.3105
MEM 1154.382812 1655295162.4184
MEM 1154.382812 1655295162.5287
MEM 1154.382812 1655295162.6399
MEM 1154.382812 1655295162.7476
MEM 1154.382812 1655295162.8570
MEM 1154.382812 1655295162.9660
MEM 1154.382812 1655295163.0747
MEM 1154.382812 1655295163.1837
MEM 1154.382812 1655295163.2931
MEM 1154.382812 1655295163.4016
MEM 1154.382812 1655295163.5114
MEM 1154.382812 1655295163.6222
MEM 1154.382812 1655295163.7310
MEM 1154.636719 1655295163.8411
MEM 1154.636719 1655295163.9484
MEM 1154.636719 1655295164.0576
MEM 1154.636719 1655295164.1691
MEM 1154.636719 1655295164.2776
MEM 1154.636719 1655295164.3857
MEM 1154.636719 1655295164.4945
MEM 1154.636719 1655295164.6037
MEM 1154.890625 1655295164.7137
MEM 1154.890625 1655295164.8230
MEM 1154.890625 1655295164.9347
MEM 1154.890625 1655295165.0434
MEM 1154.890625 1655295165.1521
MEM 1154.890625 1655295165.2619
MEM 1154.890625 1655295165.3705
MEM 1154.890625 1655295165.4805
MEM 1155.144531 1655295165.5890
MEM 1155.398438 1655295165.6967
MEM 1155.398438 1655295165.8052
MEM 1155.398438 1655295165.9132
MEM 1155.398438 1655295166.0216
MEM 1155.398438 1655295166.1306
MEM 1155.398438 1655295166.2397
MEM 1155.398438 1655295166.3496
MEM 1155.398438 1655295166.4596
MEM 1155.398438 1655295166.5687
MEM 1155.398438 1655295166.6769
MEM 1155.398438 1655295166.7863
MEM 1155.398438 1655295166.8964
MEM 1155.398438 1655295167.0060
MEM 1155.398438 1655295167.1148
MEM 1155.398438 1655295167.2243
MEM 1155.398438 1655295167.3356
MEM 1155.652344 1655295167.4436
MEM 1155.652344 1655295167.5517
MEM 1155.652344 1655295167.6610
MEM 1155.652344 1655295167.7697
MEM 1155.652344 1655295167.8785
MEM 1155.652344 1655295167.9870
MEM 1155.652344 1655295168.0966
MEM 1155.652344 1655295168.2050
MEM 1155.652344 1655295168.3142
MEM 1155.652344 1655295168.4219
MEM 1155.652344 1655295168.5310
MEM 1155.652344 1655295168.6401
MEM 1155.652344 1655295168.7499
MEM 1155.652344 1655295168.8606
MEM 1155.652344 1655295168.9679
MEM 1155.906250 1655295169.0765
MEM 1155.906250 1655295169.1847
MEM 1155.906250 1655295169.2948
MEM 1156.160156 1655295169.4050
MEM 1156.160156 1655295169.5126
MEM 1156.160156 1655295169.6205
MEM 1156.160156 1655295169.7313
MEM 1156.160156 1655295169.8405
MEM 1156.160156 1655295169.9493
MEM 1156.414062 1655295170.0582
MEM 1156.414062 1655295170.1673
MEM 1156.414062 1655295170.2755
MEM 1156.414062 1655295170.3854
MEM 1156.667969 1655295170.4944
MEM 1156.667969 1655295170.6037
MEM 1156.667969 1655295170.7126
MEM 1156.667969 1655295170.8205
MEM 1156.667969 1655295170.9286
MEM 1156.667969 1655295171.0358
MEM 1156.921875 1655295171.1454
MEM 1156.921875 1655295171.2552
MEM 1156.921875 1655295171.3647
MEM 1156.921875 1655295171.4740
MEM 1156.921875 1655295171.5836
MEM 1156.921875 1655295171.6917
MEM 1156.921875 1655295171.8009
MEM 1156.921875 1655295171.9119
MEM 1156.921875 1655295172.0231
MEM 1156.921875 1655295172.1309
MEM 1156.921875 1655295172.2404
MEM 1156.921875 1655295172.3492
MEM 1156.921875 1655295172.4577
MEM 1156.921875 1655295172.5674
MEM 1156.921875 1655295172.6763
MEM 1156.921875 1655295172.7835
MEM 1157.175781 1655295172.8925
MEM 1157.175781 1655295173.0013
MEM 1157.175781 1655295173.1109
MEM 1157.175781 1655295173.2184
MEM 1157.175781 1655295173.3258
MEM 1157.175781 1655295173.4344
MEM 1157.175781 1655295173.5430
MEM 1157.175781 1655295173.6522
MEM 1157.175781 1655295173.7604
MEM 1157.175781 1655295173.8711
MEM 1157.175781 1655295173.9799
MEM 1157.175781 1655295174.0896
MEM 1157.175781 1655295174.1989
MEM 1157.175781 1655295174.3069
MEM 1157.175781 1655295174.4160
MEM 1157.175781 1655295174.5247
MEM 1157.175781 1655295174.6342
MEM 1157.429688 1655295174.7424
MEM 1157.429688 1655295174.8502
MEM 1157.429688 1655295174.9609
MEM 1157.429688 1655295175.0673
MEM 1157.429688 1655295175.1772
MEM 1157.429688 1655295175.2865
MEM 1157.429688 1655295175.3953
MEM 1157.429688 1655295175.5044
MEM 1157.429688 1655295175.6120
MEM 1157.429688 1655295175.7204
MEM 1157.429688 1655295175.8288
MEM 1157.429688 1655295175.9366
MEM 1157.429688 1655295176.0446
MEM 1157.429688 1655295176.1545
MEM 1157.429688 1655295176.2632
MEM 1157.429688 1655295176.3719
MEM 1157.429688 1655295176.4822
MEM 1157.683594 1655295176.5907
MEM 1157.683594 1655295176.6989
MEM 1157.683594 1655295176.8071
MEM 1157.683594 1655295176.9156
MEM 1157.683594 1655295177.0254
MEM 1157.683594 1655295177.1351
MEM 1157.683594 1655295177.2439
MEM 1157.683594 1655295177.3542
MEM 1157.683594 1655295177.4641
MEM 1157.683594 1655295177.5735
MEM 1157.683594 1655295177.6825
MEM 1157.683594 1655295177.7923
MEM 1157.683594 1655295177.9011
MEM 1157.683594 1655295178.0102
MEM 1157.937500 1655295178.1168
MEM 1157.937500 1655295178.2268
MEM 1157.937500 1655295178.3350
MEM 1158.191406 1655295178.4453
MEM 1158.191406 1655295178.5539
MEM 1158.191406 1655295178.6617
MEM 1158.191406 1655295178.7708
MEM 1158.191406 1655295178.8801
MEM 1158.191406 1655295178.9887
MEM 1158.191406 1655295179.0970
MEM 1158.191406 1655295179.2052
MEM 1158.191406 1655295179.3132
MEM 1158.191406 1655295179.4221
MEM 1158.191406 1655295179.5321
MEM 1158.191406 1655295179.6407
MEM 1158.191406 1655295179.7507
MEM 1158.191406 1655295179.8590
MEM 1158.191406 1655295179.9689
MEM 1158.191406 1655295180.0791
MEM 1158.445312 1655295180.1880
MEM 1158.707031 1655295180.2974
MEM 1158.707031 1655295180.4061
MEM 1158.707031 1655295180.5149
MEM 1158.707031 1655295180.6236
MEM 1158.707031 1655295180.7328
MEM 1158.707031 1655295180.8424
MEM 1158.960938 1655295180.9518
MEM 1158.960938 1655295181.0612
MEM 1158.960938 1655295181.1695
MEM 1158.960938 1655295181.2784
MEM 1158.960938 1655295181.3879
MEM 1158.960938 1655295181.4965
MEM 1158.960938 1655295181.6051
MEM 1158.960938 1655295181.7127
MEM 1158.960938 1655295181.8230
MEM 1158.960938 1655295181.9331
MEM 1158.960938 1655295182.0438
MEM 1159.214844 1655295182.1553
MEM 1159.214844 1655295182.2644
MEM 1159.214844 1655295182.3738
MEM 1159.214844 1655295182.4840
MEM 1159.214844 1655295182.5934
MEM 1159.214844 1655295182.7019
MEM 1159.214844 1655295182.8102
MEM 1159.214844 1655295182.9207
MEM 1159.214844 1655295183.0291
MEM 1159.214844 1655295183.1374
MEM 1159.214844 1655295183.2468
MEM 1159.214844 1655295183.3561
MEM 1159.214844 1655295183.4650
MEM 1159.214844 1655295183.5736
MEM 1159.214844 1655295183.6835
MEM 1159.214844 1655295183.7922
MEM 1159.468750 1655295183.9016
MEM 1159.468750 1655295184.0102
MEM 1159.468750 1655295184.1203
MEM 1159.468750 1655295184.2301
MEM 1159.468750 1655295184.3395
MEM 1159.468750 1655295184.4484
MEM 1159.468750 1655295184.5563
MEM 1159.468750 1655295184.6646
MEM 1159.722656 1655295184.7731
MEM 1159.722656 1655295184.8828
MEM 1159.976562 1655295184.9903
MEM 1159.976562 1655295185.0999
MEM 1159.976562 1655295185.2094
MEM 1159.976562 1655295185.3188
MEM 1159.976562 1655295185.4274
MEM 1159.976562 1655295185.5368
MEM 1159.976562 1655295185.6483
